Tanggal,Harga,Komoditas,Tahun_Sumber,Idul_Adha_Date,Days_to_Idul_Adha,Is_Pre_Idul_Adha,Is_Idul_Adha_Week,Day_of_Week,Is_Weekend,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M_MAX,WS10M,WD10M,Bulan,Minggu_ke,Hari_dalam_minggu,Bulan_sin,Bulan_cos,Harga_lag_1,Harga_lag_3,Harga_lag_7,MA_3,MA_7
2017-08-08,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-24,1,0,1,0,16.23,26.64,21.1,86.1,1.0,19.65,3.75,1.71,128.3,8,32,1,-0.8660254037844384,-0.5000000000000004,10700.0,10700.0,,10716.666666666666,10707.142857142857
2017-08-09,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-23,1,0,2,0,16.89,26.27,20.94,85.01,7.17,17.52,3.21,1.58,126.7,8,32,2,-0.8660254037844384,-0.5000000000000004,10750.0,10700.0,10700.0,10733.333333333334,10714.285714285714
2017-08-10,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-22,1,0,3,0,16.7,26.08,20.82,86.55,4.35,18.17,3.24,1.89,108.6,8,32,3,-0.8660254037844384,-0.5000000000000004,10750.0,10700.0,10700.0,10750.0,10721.42857142857
2017-08-11,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-21,1,0,4,0,16.68,26.85,21.19,86.3,3.07,18.99,2.76,1.82,90.6,8,32,4,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10700.0,10750.0,10728.57142857143
2017-08-12,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-20,1,0,5,1,16.8,26.26,21.12,86.09,1.86,17.83,3.08,1.81,96.8,8,32,5,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10700.0,10750.0,10735.714285714286
2017-08-13,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-19,1,0,6,1,17.21,26.58,21.23,86.63,0.61,17.8,3.43,2.0,103.0,8,32,6,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10700.0,10750.0,10742.857142857143
2017-08-14,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-18,1,0,0,0,17.4,25.93,21.01,86.7,1.24,17.42,2.59,1.75,109.8,8,33,0,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10700.0,10750.0,10750.0
2017-08-15,10750.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-17,1,0,1,0,14.61,24.41,19.15,84.83,0.22,20.45,5.54,3.49,134.3,8,33,1,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10750.0,10750.0,10750.0
2017-08-16,11550.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-16,1,0,2,0,14.23,24.13,19.0,85.45,0.17,20.3,4.28,2.23,134.7,8,33,2,-0.8660254037844384,-0.5000000000000004,10750.0,10750.0,10750.0,11016.666666666666,10864.285714285714
2017-08-17,11550.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-15,1,0,3,0,15.7,25.81,20.09,85.4,0.08,18.28,3.4,1.89,107.6,8,33,3,-0.8660254037844384,-0.5000000000000004,11550.0,10750.0,10750.0,11283.333333333334,10978.57142857143
2017-08-18,11400.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-14,1,0,4,0,16.34,25.18,20.16,87.94,0.08,17.25,3.79,2.21,114.7,8,33,4,-0.8660254037844384,-0.5000000000000004,11550.0,10750.0,10750.0,11500.0,11071.42857142857
2017-08-19,11400.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-13,1,0,5,1,17.23,25.36,20.81,87.97,0.08,18.23,4.43,2.82,117.3,8,33,5,-0.8660254037844384,-0.5000000000000004,11400.0,11550.0,10750.0,11450.0,11164.285714285714
2017-08-20,11400.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-12,1,0,6,1,17.99,26.37,21.25,88.31,0.05,18.09,4.25,2.53,124.7,8,33,6,-0.8660254037844384,-0.5000000000000004,11400.0,11550.0,10750.0,11400.0,11257.142857142857
2017-08-21,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-11,1,0,0,0,16.56,26.5,20.87,85.68,0.02,21.64,3.52,2.49,116.1,8,34,0,-0.8660254037844384,-0.5000000000000004,11400.0,11400.0,10750.0,11466.666666666666,11378.57142857143
2017-08-22,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-10,1,0,1,0,16.28,25.72,20.43,85.98,0.03,20.7,4.23,2.29,127.8,8,34,1,-0.8660254037844384,-0.5000000000000004,11600.0,11400.0,10750.0,11533.333333333334,11500.0
2017-08-23,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-9,1,0,2,0,17.3,26.28,20.73,85.99,0.02,22.67,4.8,3.2,115.3,8,34,2,-0.8660254037844384,-0.5000000000000004,11600.0,11400.0,11550.0,11600.0,11507.142857142857
2017-08-24,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-8,1,0,3,0,16.93,26.4,21.0,85.75,0.16,20.69,4.58,2.76,106.8,8,34,3,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11550.0,11600.0,11514.285714285714
2017-08-25,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-7,1,0,4,0,17.91,26.6,21.39,85.96,0.07,20.99,4.01,2.8,96.1,8,34,4,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11400.0,11600.0,11542.857142857143
2017-08-26,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-6,1,0,5,1,16.43,26.0,20.42,84.45,0.03,22.91,4.06,3.02,96.3,8,34,5,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11400.0,11600.0,11571.42857142857
2017-08-27,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-5,1,0,6,1,16.62,26.08,20.26,84.32,0.04,24.62,5.18,3.38,104.8,8,34,6,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11400.0,11600.0,11600.0
2017-08-28,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-4,1,0,0,0,16.23,25.96,20.43,84.01,0.11,23.58,5.19,3.15,93.6,8,35,0,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11600.0,11600.0,11600.0
2017-08-29,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-3,1,1,1,0,17.45,26.89,21.47,85.85,7.27,17.29,4.53,2.11,111.6,8,35,1,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11600.0,11600.0,11600.0
2017-08-30,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-2,1,1,2,0,17.48,27.74,21.88,85.29,1.14,21.69,2.72,1.48,68.6,8,35,2,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11600.0,11600.0,11600.0
2017-08-31,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,-1,1,1,3,0,16.88,27.13,21.31,84.94,0.13,20.38,3.66,1.74,135.5,8,35,3,-0.8660254037844384,-0.5000000000000004,11600.0,11600.0,11600.0,11600.0,11600.0
2017-09-01,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,0,0,1,4,0,15.92,26.49,20.31,81.09,0.11,19.96,2.99,1.7,134.3,9,35,4,-1.0,-1.8369701987210297e-16,11600.0,11600.0,11600.0,11600.0,11600.0
2017-09-02,11600.0,Beras Kualitas Super II,Idul Adha 2017,2017-09-01,1,0,1,5,1,15.98,25.89,20.16,85.96,0.34,21.08,4.52,2.66,116.8,9,35,5,-1.0,-1.8369701987210297e-16,11600.0,11600.0,11600.0,11600.0,11600.0
